what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410943127974
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410943129104
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410943130401
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1410943135221
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943136853
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943137646
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943138061
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943140030
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943149943
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943150872
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943151636
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943158522
opened,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavadocView",1410943158690
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavadocView",1410943158703
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1410943159885
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943161124
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943168357
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943181417
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943189944
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410943190907
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410943196445
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410943197460
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1410943200300
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943201247
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943208683
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1410943208690
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410943209530
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1410943241561
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410943244788
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410943245679
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943248321
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943251237
opened,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.SourceView",1410943251379
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.SourceView",1410943251388
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1410943252639
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410943257145
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410943258849
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410943259539
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1410943273252
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1410943275049
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410943278868
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1410943280179
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943282264
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943292498
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1410943292506
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410943293638
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943298587
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943300128
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943300468
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943303923
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1410943303930
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410943305017
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410943315036
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410943328380
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1410943343055
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943344978
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943347387
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.SourceView",1410943347490
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1410943348326
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943350876
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943354460
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410943356073
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943365007
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943366276
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943366902
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943370791
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1410943370798
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410943373241
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1410943374535
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410943374687
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1410943384761
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943386094
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943387234
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943387598
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943389026
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943391515
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943392227
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1410943394633
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410943395002
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1410943397242
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943398436
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943399447
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943400203
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943420537
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1410943420543
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410943421607
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943466598
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943467627
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943467975
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943476186
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1410943476192
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410943477001
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943490575
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943491565
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943492080
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943500037
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1410943500043
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410943502243
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1410943504117
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1410943505414
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943509479
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943510583
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943511588
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943523136
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1410943523143
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410943523910
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410943549081
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1410943551447
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410943555852
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943558040
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943559455
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943559914
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943566578
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1410943566585
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410943567451
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943580105
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943580875
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943581591
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943593608
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1410943593615
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410943594556
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410943601018
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410943605902
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943607530
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943608707
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943609004
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943614169
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1410943614175
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410943615561
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410943622356
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943624886
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943625780
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943626136
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943630245
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1410943646702
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943648630
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943651809
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410943656867
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1410943666258
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410943669596
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410943671154
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410943673619
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943678402
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943679792
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943680522
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943684219
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1410943701560
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943703068
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943703323
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410943707314
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1410943709344
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943710785
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943711180
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1410943714502
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943738435
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943739487
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943739827
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943743490
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943745396
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943749081
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1410943845719
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410943867976
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410943878678
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410943879183
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410943879217
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410943879251
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410943879285
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410943879319
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410943879353
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410943879387
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410943879803
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410943879979
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410943880203
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410943880411
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943885348
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943886457
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943887131
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943888251
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943888836
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943891328
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1410943892473
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1410943892966
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410943894530
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410943898566
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410943900243
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1410943902815
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943903905
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943905124
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943905615
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943906750
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943913488
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943914429
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943914734
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943918757
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410943921783
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410943923420
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410943924256
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410943925825
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410943929013
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1410943937852
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943939533
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943941414
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410943946631
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410943950837
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1410943953022
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943954009
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943955118
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410943962291
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410943967517
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410943970411
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1410943973603
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943975367
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943986143
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410943991674
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410943991835
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410943992135
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410943992340
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943994079
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943995030
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943995384
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410943997095
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410943999926
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410944000375
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410944001451
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410944003532
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1410944031731
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410944034592
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410944038290
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410944039370
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410944044009
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410944044994
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410944045746
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410944049607
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410944054691
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410944055688
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410944055998
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410944058497
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410944066812
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410944066960
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410944067111
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410944072468
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410944073799
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410944074365
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410944079597
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410944093465
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410944094501
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410944095208
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410944109078
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410944123141
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410944125986
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410944126871
