what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1410342116001
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1410342123521
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410342134003
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410342151068
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410342167006
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410342179645
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1410342198350
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410342199570
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410342199786
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410342208028
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410342220925
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410342230524
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410342304378
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410342305310
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410342315853
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1410342327453
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410342328558
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410342329319
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410342334303
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410342388086
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1410342390181
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410342397566
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410342432836
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1410342461642
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410342464366
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1410342467204
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410342480189
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410342634388
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1410342635748
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410342637281
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410342692565
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410342733759
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410342733951
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410342734094
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410342734366
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410342736106
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410342736265
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410342736441
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410342736681
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410342739793
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410342739964
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410342740087
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410342740457
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1410342748234
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410342750740
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410342753379
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410342754530
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410342755056
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410342762784
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410342777576
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410342778859
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410342779860
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410342783279
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410342784912
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410342792550
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410342797442
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410342815415
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410342819276
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410342821432
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1410342828447
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410342832550
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410342833839
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410342834149
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410342836660
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410342839733
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410342856352
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410342862118
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410342881512
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410342882806
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410342883303
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410342887452
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410342889261
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410342897300
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410342898609
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410342955070
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410342964058
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1410342970644
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410342974884
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410342983619
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410342999461
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410343000348
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410343005625
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410343006241
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410343008986
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410343010715
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410343010858
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410343010997
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410343011129
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410343011272
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410343013003
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410343013154
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410343013310
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410343013465
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410343013637
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410343013861
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410343017648
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410343018801
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410343019546
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410343028627
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1410343032255
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1410343032309
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1410343034063
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410343035507
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410343036542
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410343036886
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410343039857
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410343050284
started,bundle,org.eclipse.help.base,3.5.3.v201102101200,"org.eclipse.help.base",1410343053772
started,bundle,org.eclipse.help.ui,3.5.3.r36_20101116,"org.eclipse.help.ui",1410343053802
started,bundle,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser",1410343053856
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1410343054610
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410343054626
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1410343054635
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410343056919
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1410343056919
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1410343059551
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410343062158
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410343064516
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410343067363
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410343113731
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1410343166591
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1410343168377
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410343176115
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410343184371
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410343194261
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410343195349
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410343195689
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410343198743
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410343201877
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410343227696
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1410343242998
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410343247201
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410343248996
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410343255188
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1410343257615
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410343263837
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410343266729
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1410343268462
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1410343270094
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410343270305
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1410343273634
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410343274104
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1410343277063
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410343332640
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410343332660
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410343332670
